2.49, build 2022-03-30
Zn_draft_FAV_2024-05-07.dat
11_Zn_Cali_WQC.prn
/S ZN_CALI_WQC.SCR, /W /Q /L
            Site Label          Sample Label           Mode             pH        Dis. Zn        Free Zn        TOrg Zn          BL-Zn        BL-ZnOH            DOC            HA%           T.Ca           T.Mg           T.Na            T.K          T.SO4           T.Cl          T.CO3            T.S
                                                                                    mol/L          mol/L          mol/L        nmol/gw        nmol/gw           mg/L                         mol/L          mol/L          mol/L          mol/L          mol/L          mol/L          mol/L          mol/L
         USGS-10254970                    33       Toxicity         7.9000      2.748E-05      7.469E-06      1.718E-05      1.288E+00      1.621E+00      2.000E+01      1.000E+01      2.646E-03      2.350E-03      2.484E-02      1.356E-03      3.397E-03      2.761E-02      4.926E-04      1.000E-20
         USGS-10254970                    34       Toxicity         7.5000      2.735E-05      1.073E-05      1.385E-05      1.935E+00      9.700E-01      1.700E+01      1.000E+01      2.988E-03      2.008E-03      2.122E-02      1.066E-03      3.325E-03      2.252E-02      2.029E-04      1.000E-20
         USGS-10254970                    35       Toxicity         7.6000      2.373E-05      9.523E-06      1.148E-05      1.786E+00      1.122E+00      1.400E+01      1.000E+01      2.653E-03      2.343E-03      2.147E-02      1.068E-03      3.518E-03      2.249E-02      2.524E-04      1.000E-20
         USGS-10254970                    36       Toxicity         7.4000      2.517E-05      1.196E-05      9.658E-06      2.085E+00      8.230E-01      1.200E+01      1.000E+01      3.297E-03      1.699E-03      2.263E-02      1.098E-03      4.471E-03      2.260E-02      1.636E-04      1.000E-20
         USGS-10254970                    37       Toxicity         7.6000      2.360E-05      9.405E-06      1.147E-05      1.785E+00      1.123E+00      1.400E+01      1.000E+01      2.961E-03      2.035E-03      1.936E-02      4.933E-04      3.501E-03      2.232E-02      2.524E-04      1.000E-20
         USGS-10254970                    38       Toxicity         7.7000      1.907E-05      8.845E-06      7.501E-06      1.630E+00      1.278E+00      9.000E+00      1.000E+01      2.686E-03      2.310E-03      2.239E-02      1.197E-03      3.459E-03      2.508E-02      3.148E-04      1.000E-20
         USGS-10254970                    39       Toxicity         7.9000      3.071E-05      7.060E-06      2.126E-05      1.279E+00      1.627E+00      2.500E+01      1.000E+01      2.653E-03      2.343E-03      2.147E-02      1.068E-03      2.411E-03      2.463E-02      4.926E-04      1.000E-20
         USGS-10254970                    40       Toxicity         7.7000      1.497E-05      8.625E-06      3.650E-06      1.636E+00      1.275E+00      4.400E+00      1.000E+01      2.763E-03      2.233E-03      2.120E-02      7.081E-04      3.516E-03      2.343E-02      3.148E-04      1.000E-20
         USGS-10254970                    41       Toxicity         7.7500      2.581E-05      7.621E-06      1.562E-05      1.535E+00      1.373E+00      1.900E+01      1.000E+01      2.493E-03      2.503E-03      1.890E-02      6.223E-04      3.618E-03      2.083E-02      3.518E-04      1.000E-20
         USGS-10254970                    42       Toxicity         7.6000      2.196E-05      9.435E-06      9.796E-06      1.788E+00      1.120E+00      1.200E+01      1.000E+01      2.693E-03      2.303E-03      2.087E-02      8.998E-04      3.537E-03      2.368E-02      2.524E-04      1.000E-20
