"2.45d, build 2024-03-06"
"SD-simple.dat"
"simple.BLM"
"/S OPTIM.SCR, /W /O2 /A1 /Q /M /G01"
"Site Label","Sample Label","H","Cu","DOC","Ca","Mg","Na","K","SO4","Cl","CO3","BL1","BL2","BL1-Cu","BL1-CuOH","BL1-Ca","BL1-H","BL1-Na","BL2-Cu","BL2-CuOH","BL2-Ca","BL2-H","BL2-Na","OH","HCO3","H2CO3","CuOH","Cu(OH)2","CuHCO3","CuCO3","Cu(CO3)2","CuSO4","CuCl","Charge","Ionic S.","Act_z1","Act_z2","Act_z3","Act_z4","Temp (K)","Water (L)","BL (kg wet)","# Iter.","T.H","T.Cu","T.DOC","T.Ca","T.Mg","T.Na","T.K","T.SO4","T.Cl","T.CO3","T.BL1","T.BL2",
"Optim_Cu","111",  1.00000000000000E-08,  4.88241495307494E-11,  1.00000000000000,  8.58856652146709E-03,  0.04412570000000,  0.39181694935467,  8.52943000000000E-03,  0.02358859975195,  0.45599999992607,  7.12206859537137E-06,  6.47803048643894E-19,  3.87565137175842E-16,  1.97739918739874E-13,  5.53139850839339E-14,  3.47842974354990E-09,  1.16065380157376E-21,  5.06438128140154E-08,  5.86517423573650E-18,  1.64067202415195E-18,  1.03173091100897E-13,  1.55454862400178E-26,  1.51854589724462E-12,  2.93999975658173E-06,  1.68487294107763E-03,  2.05728164708254E-05,  7.37097848547580E-11,  3.15132947719277E-11,  4.67994295134150E-12,  1.86727155852371E-09,  1.51638115576455E-10,  2.48053417834544E-10,  7.39231001546341E-11, -9.99104321002960E-01,  1.08163707827189,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308844215096E-03,  2.49986644230644E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","112",  1.00000000000000E-08,  5.11369970271620E-11,  1.00000000000000,  8.58856652146784E-03,  0.04412570000000,  0.39181694935468,  8.52943000000000E-03,  0.02358859974020,  0.45599999992257,  7.12206818877907E-06,  6.47802905413614E-19,  3.87565052223433E-16,  2.07107005410162E-13,  5.79342495963136E-14,  3.47842897446388E-09,  1.16065354501270E-21,  5.06438016165897E-08,  6.14301190285171E-18,  1.71839187847129E-18,  1.03173068485862E-13,  1.55454828333436E-26,  1.51854556438673E-12,  2.93999975627103E-06,  1.68487284488980E-03,  2.05728152985165E-05,  7.72014891159193E-11,  3.30061102218057E-11,  4.90163612531252E-12,  1.95572591849754E-09,  1.58821342572315E-10,  2.59803949602330E-10,  7.74249093726980E-11, -9.99104321002960E-01,  1.08163707822033,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 46.00000000000000,  1.72308833736055E-03,  2.61828736045719E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","113",  1.00000000000000E-08,  5.35594047641684E-11,  1.00000000000000,  8.58856652146866E-03,  0.04412570000000,  0.39181694935469,  8.52943000000000E-03,  0.02358859972789,  0.45599999991891,  7.12206771240828E-06,  6.47802754881995E-19,  3.87564963247035E-16,  2.16917809013437E-13,  6.06786355007951E-14,  3.47842816617277E-09,  1.16065327515401E-21,  5.06437898483613E-08,  6.43401068831514E-18,  1.79979330809028E-18,  1.03173044799608E-13,  1.55454792623718E-26,  1.51854521576216E-12,  2.93999975705453E-06,  1.68487273219441E-03,  2.05728139169887E-05,  8.08585964260222E-11,  3.45696407748108E-11,  5.13383090413366E-12,  2.04837036118378E-09,  1.66344837067964E-10,  2.72111107373590E-10,  8.10926002995051E-11, -9.99104321002960E-01,  1.08163707816027,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308821534661E-03,  2.74231798383793E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","114",  1.00000000000000E-08,  5.60965644545984E-11,  1.00000000000000,  8.58856652146950E-03,  0.04412570000000,  0.39181694935470,  8.52943000000000E-03,  0.02358859971500,  0.45599999991507,  7.12206725524339E-06,  6.47802597528031E-19,  3.87564870055632E-16,  2.27193355723629E-13,  6.35530244458560E-14,  3.47842732124855E-09,  1.16065299332623E-21,  5.06437775467773E-08,  6.73879424317584E-18,  1.88505076692676E-18,  1.03173019991285E-13,  1.55454755257401E-26,  1.51854485062250E-12,  2.93999975654947E-06,  1.68487262404258E-03,  2.05728125999557E-05,  8.46889446459279E-11,  3.62072373675951E-11,  5.37702498739008E-12,  2.14540346598601E-09,  1.74224726996021E-10,  2.85001267890592E-10,  8.49340335108885E-11, -9.99104321002960E-01,  1.08163707810237,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308809769600E-03,  2.87222404922268E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","115",  1.00000000000000E-08,  5.87539132767002E-11,  1.00000000000000,  8.58856652147039E-03,  0.04412570000000,  0.39181694935472,  8.52943000000000E-03,  0.02358859970150,  0.45599999991104,  7.12206675007716E-06,  6.47802432636067E-19,  3.87564772449739E-16,  2.37955665400852E-13,  6.65635760930343E-14,  3.47842643584845E-09,  1.16065269779399E-21,  5.06437646558890E-08,  7.05801570363172E-18,  1.97434695824426E-18,  1.03172994007788E-13,  1.55454716093777E-26,  1.51854446818612E-12,  2.93999975705156E-06,  1.68487250453504E-03,  2.05728111372185E-05,  8.87007423440169E-11,  3.79224094261534E-11,  5.63173949169829E-12,  2.24703315557482E-09,  1.82477895954472E-10,  2.98502054994151E-10,  8.89574412985662E-11, -9.99104321002960E-01,  1.08163707803857,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308796807204E-03,  3.00828388157508E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","116",  1.00000000000000E-08,  6.15371419650686E-11,  1.00000000000000,  8.58856652147131E-03,  0.04412570000000,  0.39181694935473,  8.52943000000000E-03,  0.02358859968736,  0.45599999990683,  7.12206624535671E-06,  6.47802260002061E-19,  3.87564670220184E-16,  2.49227784912551E-13,  6.97167373447318E-14,  3.47842550887687E-09,  1.16065238856538E-21,  5.06437511597452E-08,  7.39235866274235E-18,  2.06787310370722E-18,  1.03172966793434E-13,  1.55454675098994E-26,  1.51854406763345E-12,  2.93999975666774E-06,  1.68487238513296E-03,  2.05728096819682E-05,  9.29025807627821E-11,  3.97188299819245E-11,  5.89851992358372E-12,  2.35347708406064E-09,  1.91122020102117E-10,  3.12642380729947E-10,  9.31714397958598E-11, -9.99104321002960E-01,  1.08163707797468,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308783822879E-03,  3.15078899036223E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","117",  1.00000000000000E-08,  6.44522157111872E-11,  1.00000000000000,  8.58856652147228E-03,  0.04412570000000,  0.39181694935474,  8.52943000000000E-03,  0.02358859967255,  0.45599999990241,  7.12206570937628E-06,  6.47802079191500E-19,  3.87564563147964E-16,  2.61033872519448E-13,  7.30192660295963E-14,  3.47842453800064E-09,  1.16065206461254E-21,  5.06437370243763E-08,  7.74253968093621E-18,  2.16582964802155E-18,  1.03172938289922E-13,  1.55454632151811E-26,  1.51854364810639E-12,  2.93999975666127E-06,  1.68487225833568E-03,  2.05728081337797E-05,  9.73034655856230E-11,  4.16003492531144E-11,  6.17793803451196E-12,  2.46496337714103E-09,  2.00175624335423E-10,  3.27452551534691E-10,  9.75850607294804E-11, -9.99104321002960E-01,  1.08163707790687,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308770044733E-03,  3.30004469411644E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","118",  1.00000000000000E-08,  6.75053793044914E-11,  1.00000000000000,  8.58856652147330E-03,  0.04412570000000,  0.39181694935476,  8.52943000000000E-03,  0.02358859965704,  0.45599999989778,  7.12206516005001E-06,  6.47801890011845E-19,  3.87564451003628E-16,  2.73399218868374E-13,  7.64782367207958E-14,  3.47842352218592E-09,  1.16065172567215E-21,  5.06437222347305E-08,  8.10930890332420E-18,  2.26842643001258E-18,  1.03172908436171E-13,  1.55454587171130E-26,  1.51854320870594E-12,  2.93999975661849E-06,  1.68487212838116E-03,  2.05728065472945E-05,  1.01912824554196E-10,  4.35709979013569E-11,  6.47059241596096E-12,  2.58173086953117E-09,  2.09658104291169E-10,  3.42964294355515E-10,  1.02207759131190E-10, -9.99104321002960E-01,  1.08163707783730,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  7.00000000000000,  1.72308755905842E-03,  3.45637077458305E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","119",  1.00000000000000E-08,  7.07031757968819E-11,  1.00000000000000,  8.58856652147435E-03,  0.04412570000000,  0.39181694935477,  8.52943000000000E-03,  0.02358859964079,  0.45599999989293,  7.12206457495515E-06,  6.47801691863783E-19,  3.87564333546995E-16,  2.86350322313091E-13,  8.01010618292532E-14,  3.47842245821464E-09,  1.16065137067028E-21,  5.06437067439540E-08,  8.49345230154384E-18,  2.37588331044077E-18,  1.03172877168243E-13,  1.55454540060590E-26,  1.51854274849100E-12,  2.93999975654021E-06,  1.68487198996485E-03,  2.05728048577365E-05,  1.06740535709290E-10,  4.56349991055931E-11,  6.77711021292187E-12,  2.70402978864137E-09,  2.19589779678378E-10,  3.59210851475904E-10,  1.07049441628780E-10, -9.99104321002960E-01,  1.08163707776326,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000, 46.00000000000000,  1.72308740861025E-03,  3.62010216185585E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","120",  1.00000000000000E-08,  7.40524540493041E-11,  1.00000000000000,  8.58856652147549E-03,  0.04412570000000,  0.39181694935479,  8.52943000000000E-03,  0.02358859962377,  0.45599999988788,  7.12206392190177E-06,  6.47801483581193E-19,  3.87564210526574E-16,  2.99914919354579E-13,  8.38955001221279E-14,  3.47842133982525E-09,  1.16065099740566E-21,  5.06436904608829E-08,  8.89579257999013E-18,  2.48843042560321E-18,  1.03172844419188E-13,  1.55454490704322E-26,  1.51854226647620E-12,  2.93999975699367E-06,  1.68487183547153E-03,  2.05728029681526E-05,  1.11796938792926E-10,  4.77967734368338E-11,  7.09814786896320E-12,  2.83212205185352E-09,  2.29991919159996E-10,  3.76227018856417E-10,  1.12120477876639E-10, -9.99104321002960E-01,  1.08163707768089,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308724127461E-03,  3.79158965196791E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
"Optim_Cu","121",  1.00000000000000E-08,  7.75603905317939E-11,  1.00000000000000,  8.58856652147666E-03,  0.04412570000000,  0.39181694935481,  8.52943000000000E-03,  0.02358859960595,  0.45599999988257,  7.12206328487208E-06,  6.47801266045450E-19,  3.87564081678468E-16,  3.14122074126044E-13,  8.78696817224093E-14,  3.47842017175034E-09,  1.16065060768340E-21,  5.06436734544208E-08,  9.31719179424715E-18,  2.60630891883737E-18,  1.03172810118755E-13,  1.55454439026742E-26,  1.51854176162755E-12,  2.93999975683398E-06,  1.68487168476896E-03,  2.05728011291452E-05,  1.17092868074220E-10,  5.00609528922692E-11,  7.43439334448393E-12,  2.96628215159195E-09,  2.40886816044224E-10,  3.94049256890815E-10,  1.17431733519544E-10, -9.99104321002960E-01,  1.08163707760025,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00,  0.00000000000000E+00, 293.00000000000000,  1.00000000000000,  1.00000000000000,  6.00000000000000,  1.72308707740216E-03,  3.97120065847538E-09,  1.00000000000000,  8.58857000000000E-03,  0.04412570000000,  0.39181700000000,  8.52943000000000E-03,  0.02358860000000,  0.45600000000000,  1.71257000000000E-03,  1.99714000000000E-03,  1.78000000000000E-11,
